triplestore;dataset;batch;cnt_batch_trpls;chunk_size;execution_time
GRAPHDB;bearc;positive_change_set_14;338935;6000;183.0416760444641
GRAPHDB;bearc;negative_change_set_14;338603;6000;165.29136776924133
GRAPHDB;bearc;positive_change_set_15;340397;6000;191.31958627700806
GRAPHDB;bearc;negative_change_set_15;336309;6000;165.4451789855957
GRAPHDB;bearc;positive_change_set_16;334232;6000;179.8741147518158
GRAPHDB;bearc;negative_change_set_16;334829;6000;167.46689653396606
GRAPHDB;bearc;positive_change_set_17;335428;6000;182.04438734054565
GRAPHDB;bearc;negative_change_set_17;334012;6000;165.7421908378601
GRAPHDB;bearc;positive_change_set_18;335573;6000;192.2748475074768
GRAPHDB;bearc;negative_change_set_18;335238;6000;167.12555480003357
GRAPHDB;bearc;positive_change_set_19;331202;6000;182.00310134887695
GRAPHDB;bearc;negative_change_set_19;330369;6000;163.8336124420166
GRAPHDB;bearc;positive_change_set_20;339424;6000;185.7554967403412
GRAPHDB;bearc;negative_change_set_20;337199;6000;172.09647393226624
GRAPHDB;bearc;positive_change_set_21;336305;6000;188.7514889240265
GRAPHDB;bearc;negative_change_set_21;335885;6000;171.41046738624573
GRAPHDB;bearc;positive_change_set_22;337146;6000;198.86479830741882
GRAPHDB;bearc;negative_change_set_22;336103;6000;179.78097534179688
GRAPHDB;bearc;positive_change_set_23;338516;6000;198.57013964653015
GRAPHDB;bearc;negative_change_set_23;336525;6000;181.09392929077148
GRAPHDB;bearc;positive_change_set_24;332618;6000;185.77219796180725
GRAPHDB;bearc;negative_change_set_24;330615;6000;170.27661776542664
GRAPHDB;bearc;positive_change_set_25;313803;6000;177.2574667930603
GRAPHDB;bearc;negative_change_set_25;296078;6000;163.97808170318604
GRAPHDB;bearc;positive_change_set_26;349291;6000;198.9165599346161
GRAPHDB;bearc;negative_change_set_26;363968;6000;187.09454989433289
GRAPHDB;bearc;positive_change_set_27;80372;6000;50.69099020957947
GRAPHDB;bearc;negative_change_set_27;80351;6000;61.9307005405426
GRAPHDB;bearc;positive_change_set_28;24653;6000;14.915553569793701
GRAPHDB;bearc;negative_change_set_28;18545;6000;19.218388557434082
GRAPHDB;bearc;positive_change_set_29;290911;6000;169.63370060920715
GRAPHDB;bearc;negative_change_set_29;290442;6000;153.79591369628906
GRAPHDB;bearc;positive_change_set_30;292379;6000;165.7373468875885
GRAPHDB;bearc;negative_change_set_30;291218;6000;153.29530382156372
GRAPHDB;bearc;positive_change_set_31;33958;6000;22.209341764450073
GRAPHDB;bearc;negative_change_set_31;33877;6000;34.599140644073486
GRAPHDB;bearc;positive_change_set_32;43904;6000;29.17081594467163
GRAPHDB;bearc;negative_change_set_32;43794;6000;43.78579616546631
GRAPHDB;bearc;snapshot_0;485178;7000;285.45832562446594
GRAPHDB;bearc;positive_change_set_1;273716;7000;139.636620759964
GRAPHDB;bearc;negative_change_set_1;273294;7000;141.64327216148376
GRAPHDB;bearc;positive_change_set_2;279461;7000;137.60756015777588
GRAPHDB;bearc;negative_change_set_2;277422;7000;137.69790816307068
GRAPHDB;bearc;positive_change_set_3;299053;7000;159.8980495929718
