triplestore;dataset;batch;cnt_batch_trpls;chunk_size;execution_time
TripleStore.GRAPHDB;bearc;negative_change_set_1;273294;4000;148.07174634933472
TripleStore.GRAPHDB;bearc;positive_change_set_2;279461;4000;143.02467918395996
TripleStore.GRAPHDB;bearc;negative_change_set_2;277422;4000;143.31682896614075
TripleStore.GRAPHDB;bearc;positive_change_set_3;299053;4000;170.56871128082275
TripleStore.GRAPHDB;bearc;negative_change_set_3;295548;4000;167.0123176574707
TripleStore.GRAPHDB;bearc;positive_change_set_4;277024;4000;150.65720081329346
TripleStore.GRAPHDB;bearc;negative_change_set_4;274320;4000;142.46446752548218
TripleStore.GRAPHDB;bearc;positive_change_set_5;277693;4000;150.5352931022644
TripleStore.GRAPHDB;bearc;negative_change_set_5;276654;4000;141.6223316192627
TripleStore.GRAPHDB;bearc;positive_change_set_6;282886;4000;151.68743085861206
TripleStore.GRAPHDB;bearc;negative_change_set_6;277790;4000;144.90581917762756
TripleStore.GRAPHDB;bearc;positive_change_set_7;337902;4000;195.99570560455322
TripleStore.GRAPHDB;bearc;negative_change_set_7;306592;4000;157.68915915489197
TripleStore.GRAPHDB;bearc;positive_change_set_8;293905;4000;164.7947142124176
TripleStore.GRAPHDB;bearc;negative_change_set_8;293479;4000;151.410142660141
TripleStore.GRAPHDB;bearc;positive_change_set_9;335350;4000;180.37012720108032
TripleStore.GRAPHDB;bearc;negative_change_set_9;333095;4000;168.85811948776245
TripleStore.GRAPHDB;bearc;positive_change_set_10;335738;4000;182.34728717803955
TripleStore.GRAPHDB;bearc;negative_change_set_10;334905;4000;168.63886547088623
TripleStore.GRAPHDB;bearc;positive_change_set_11;338753;4000;187.16668033599854
TripleStore.GRAPHDB;bearc;negative_change_set_11;335954;4000;168.7891972064972
TripleStore.GRAPHDB;bearc;positive_change_set_12;126098;4000;72.11149787902832
TripleStore.GRAPHDB;bearc;negative_change_set_12;125657;4000;79.87351059913635
TripleStore.GRAPHDB;bearc;positive_change_set_13;339237;4000;188.76939344406128
TripleStore.GRAPHDB;bearc;negative_change_set_13;338634;4000;174.8379635810852
TripleStore.GRAPHDB;bearc;positive_change_set_14;338935;4000;187.12082767486572
TripleStore.GRAPHDB;bearc;negative_change_set_14;338603;4000;171.30626916885376
TripleStore.GRAPHDB;bearc;positive_change_set_15;340397;4000;190.84861612319946
TripleStore.GRAPHDB;bearc;negative_change_set_15;336309;4000;170.35063362121582
TripleStore.GRAPHDB;bearc;positive_change_set_16;334232;4000;184.83383226394653
TripleStore.GRAPHDB;bearc;negative_change_set_16;334829;4000;170.2648046016693
TripleStore.GRAPHDB;bearc;positive_change_set_17;335428;4000;186.13586926460266
TripleStore.GRAPHDB;bearc;negative_change_set_17;334012;4000;170.830007314682
TripleStore.GRAPHDB;bearc;positive_change_set_18;335573;4000;187.17742443084717
TripleStore.GRAPHDB;bearc;negative_change_set_18;335238;4000;171.68605947494507
TripleStore.GRAPHDB;bearc;positive_change_set_19;331202;4000;187.17722368240356
TripleStore.GRAPHDB;bearc;negative_change_set_19;330369;4000;169.38547658920288
TripleStore.GRAPHDB;bearc;positive_change_set_20;339424;4000;191.61827039718628
TripleStore.GRAPHDB;bearc;negative_change_set_20;337199;4000;176.4439902305603
TripleStore.GRAPHDB;bearc;positive_change_set_21;336305;4000;196.58423948287964
