triplestore;dataset;policy;query_set;snapshot;query;execution_time;snapshot_creation_time
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q0_v0.txt;2.9026241302490234;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q1_v0.txt;0.02653360366821289;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q2_v0.txt;0.023633718490600586;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q3_v0.txt;0.018962621688842773;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q4_v0.txt;0.00865936279296875;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q5_v0.txt;0.009521722793579102;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q6_v0.txt;0.008327960968017578;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q7_v0.txt;0.018190383911132812;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q8_v0.txt;0.008762121200561523;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q9_v0.txt;0.009922504425048828;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q10_v0.txt;0.00924372673034668;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q11_v0.txt;0.008301019668579102;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q12_v0.txt;0.011404275894165039;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q13_v0.txt;0.020396709442138672;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q14_v0.txt;0.008849382400512695;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q15_v0.txt;0.008982658386230469;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q16_v0.txt;0.020907878875732422;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q17_v0.txt;0.0073816776275634766;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q18_v0.txt;0.012689828872680664;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q19_v0.txt;0.008924007415771484;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q20_v0.txt;0.007008075714111328;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q21_v0.txt;0.0073299407958984375;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q22_v0.txt;0.0072748661041259766;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q23_v0.txt;0.0067441463470458984;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q24_v0.txt;0.00653839111328125;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q25_v0.txt;0.007402181625366211;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q26_v0.txt;0.0074694156646728516;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q27_v0.txt;0.0067751407623291016;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q28_v0.txt;0.006426572799682617;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q29_v0.txt;0.006655454635620117;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q30_v0.txt;0.007212162017822266;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q31_v0.txt;0.007689714431762695;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q32_v0.txt;0.011475801467895508;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q33_v0.txt;0.019578933715820312;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q34_v0.txt;0.009331464767456055;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q35_v0.txt;0.006939411163330078;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q36_v0.txt;0.011600255966186523;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q37_v0.txt;0.007400989532470703;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q38_v0.txt;0.011282682418823242;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q39_v0.txt;0.0057795047760009766;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q40_v0.txt;0.006728172302246094;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q41_v0.txt;0.006384611129760742;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q42_v0.txt;0.006717205047607422;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q43_v0.txt;0.005427837371826172;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q44_v0.txt;0.006364583969116211;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q45_v0.txt;0.00623631477355957;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q46_v0.txt;0.007126808166503906;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q47_v0.txt;0.005899906158447266;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_p_q48_v0.txt;0.009789466857910156;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q0_v0.txt;0.007630586624145508;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q1_v0.txt;0.007016658782958984;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q2_v0.txt;0.0063381195068359375;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q3_v0.txt;0.006173372268676758;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q4_v0.txt;0.006224393844604492;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q5_v0.txt;0.005202531814575195;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q6_v0.txt;0.005415201187133789;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q7_v0.txt;0.0062770843505859375;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q8_v0.txt;0.005659580230712891;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q9_v0.txt;0.005778312683105469;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q10_v0.txt;0.005463838577270508;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q11_v0.txt;0.005053043365478516;0
graphdb;bearb_day;tb_sr_rs;lookup;0;lookup_queries_po_q12_v0.txt;0.00482630729675293;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q0_v1.txt;0.010596513748168945;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q1_v1.txt;0.007273197174072266;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q2_v1.txt;0.006975650787353516;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q3_v1.txt;0.006684303283691406;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q4_v1.txt;0.006671905517578125;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q5_v1.txt;0.005999088287353516;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q6_v1.txt;0.005204200744628906;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q7_v1.txt;0.006803750991821289;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q8_v1.txt;0.005232334136962891;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q9_v1.txt;0.016614675521850586;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q10_v1.txt;0.03250908851623535;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q11_v1.txt;0.005407810211181641;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q12_v1.txt;0.0065765380859375;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q13_v1.txt;0.005829811096191406;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q14_v1.txt;0.006548881530761719;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q15_v1.txt;0.005959987640380859;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q16_v1.txt;0.007470369338989258;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q17_v1.txt;0.005426883697509766;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q18_v1.txt;0.00756072998046875;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q19_v1.txt;0.008575916290283203;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q20_v1.txt;0.007327079772949219;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q21_v1.txt;0.006722927093505859;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q22_v1.txt;0.006540775299072266;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q23_v1.txt;0.0071010589599609375;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q24_v1.txt;0.007928133010864258;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q25_v1.txt;0.005328178405761719;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q26_v1.txt;0.006079912185668945;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q27_v1.txt;0.0054361820220947266;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q28_v1.txt;0.005321025848388672;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q29_v1.txt;0.006956338882446289;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q30_v1.txt;0.006256818771362305;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q31_v1.txt;0.0056645870208740234;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q32_v1.txt;0.005724191665649414;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q33_v1.txt;0.006373882293701172;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q34_v1.txt;0.00697636604309082;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q35_v1.txt;0.0055027008056640625;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q36_v1.txt;0.009766340255737305;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q37_v1.txt;0.005444049835205078;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q38_v1.txt;0.005087137222290039;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q39_v1.txt;0.004559755325317383;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q40_v1.txt;0.006159782409667969;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q41_v1.txt;0.0053560733795166016;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q42_v1.txt;0.004726886749267578;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q43_v1.txt;0.0047092437744140625;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q44_v1.txt;0.004846811294555664;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q45_v1.txt;0.005959033966064453;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q46_v1.txt;0.0046234130859375;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q47_v1.txt;0.004856586456298828;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_p_q48_v1.txt;0.004793643951416016;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q0_v1.txt;0.004698514938354492;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q1_v1.txt;0.00477147102355957;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q2_v1.txt;0.005041360855102539;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q3_v1.txt;0.004826068878173828;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q4_v1.txt;0.004841327667236328;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q5_v1.txt;0.004422426223754883;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q6_v1.txt;0.004919767379760742;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q7_v1.txt;0.005010128021240234;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q8_v1.txt;0.00451350212097168;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q9_v1.txt;0.004251241683959961;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q10_v1.txt;0.005186557769775391;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q11_v1.txt;0.004365205764770508;0
graphdb;bearb_day;tb_sr_rs;lookup;1;lookup_queries_po_q12_v1.txt;0.0048465728759765625;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q0_v2.txt;0.007426261901855469;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q1_v2.txt;0.005352497100830078;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q2_v2.txt;0.007695674896240234;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q3_v2.txt;0.006871223449707031;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q4_v2.txt;0.004656791687011719;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q5_v2.txt;0.004387378692626953;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q6_v2.txt;0.005218029022216797;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q7_v2.txt;0.006220340728759766;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q8_v2.txt;0.005635499954223633;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q9_v2.txt;0.004668235778808594;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q10_v2.txt;0.004654645919799805;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q11_v2.txt;0.004870176315307617;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q12_v2.txt;0.005583524703979492;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q13_v2.txt;0.004485607147216797;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q14_v2.txt;0.0048029422760009766;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q15_v2.txt;0.0045435428619384766;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q16_v2.txt;0.008781671524047852;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q17_v2.txt;0.004695892333984375;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q18_v2.txt;0.005750894546508789;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q19_v2.txt;0.005324840545654297;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q20_v2.txt;0.00514674186706543;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q21_v2.txt;0.004561185836791992;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q22_v2.txt;0.004654407501220703;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q23_v2.txt;0.004479169845581055;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q24_v2.txt;0.004904985427856445;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q25_v2.txt;0.008205890655517578;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q26_v2.txt;0.006170034408569336;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q27_v2.txt;0.00440669059753418;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q28_v2.txt;0.004283905029296875;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q29_v2.txt;0.004869937896728516;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q30_v2.txt;0.004536151885986328;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q31_v2.txt;0.005032539367675781;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q32_v2.txt;0.005164384841918945;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q33_v2.txt;0.0054972171783447266;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q34_v2.txt;0.005177736282348633;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q35_v2.txt;0.004910707473754883;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q36_v2.txt;0.004956245422363281;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q37_v2.txt;0.005121469497680664;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q38_v2.txt;0.006818056106567383;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q39_v2.txt;0.004490852355957031;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q40_v2.txt;0.005143642425537109;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q41_v2.txt;0.004285335540771484;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q42_v2.txt;0.005972862243652344;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q43_v2.txt;0.00453639030456543;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q44_v2.txt;0.0044438838958740234;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q45_v2.txt;0.004638195037841797;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q46_v2.txt;0.005060911178588867;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q47_v2.txt;0.004767417907714844;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_p_q48_v2.txt;0.0049762725830078125;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q0_v2.txt;0.004810810089111328;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q1_v2.txt;0.003961324691772461;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q2_v2.txt;0.004330635070800781;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q3_v2.txt;0.003876209259033203;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q4_v2.txt;0.0042724609375;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q5_v2.txt;0.0042421817779541016;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q6_v2.txt;0.0057125091552734375;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q7_v2.txt;0.005628824234008789;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q8_v2.txt;0.004591464996337891;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q9_v2.txt;0.004446744918823242;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q10_v2.txt;0.004320621490478516;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q11_v2.txt;0.004137516021728516;0
graphdb;bearb_day;tb_sr_rs;lookup;2;lookup_queries_po_q12_v2.txt;0.0044116973876953125;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q0_v3.txt;0.00503087043762207;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q1_v3.txt;0.004820823669433594;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q2_v3.txt;0.004576683044433594;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q3_v3.txt;0.00475311279296875;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q4_v3.txt;0.0045125484466552734;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q5_v3.txt;0.005032062530517578;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q6_v3.txt;0.004022121429443359;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q7_v3.txt;0.004980564117431641;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q8_v3.txt;0.004471302032470703;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q9_v3.txt;0.004346609115600586;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q10_v3.txt;0.004234790802001953;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q11_v3.txt;0.004058837890625;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q12_v3.txt;0.0044438838958740234;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q13_v3.txt;0.0038619041442871094;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q14_v3.txt;0.004337310791015625;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q15_v3.txt;0.004571676254272461;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q16_v3.txt;0.007895469665527344;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q17_v3.txt;0.006230354309082031;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q18_v3.txt;0.005455493927001953;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q19_v3.txt;0.004499673843383789;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q20_v3.txt;0.004666566848754883;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q21_v3.txt;0.004251003265380859;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q22_v3.txt;0.004195690155029297;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q23_v3.txt;0.00697636604309082;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q24_v3.txt;0.006836414337158203;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q25_v3.txt;0.004550933837890625;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q26_v3.txt;0.0044786930084228516;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q27_v3.txt;0.01063847541809082;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q28_v3.txt;0.005067110061645508;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q29_v3.txt;0.004767894744873047;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q30_v3.txt;0.006184577941894531;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q31_v3.txt;0.004353046417236328;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q32_v3.txt;0.00478363037109375;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q33_v3.txt;0.006312370300292969;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q34_v3.txt;0.006107330322265625;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q35_v3.txt;0.004743814468383789;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q36_v3.txt;0.004332542419433594;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q37_v3.txt;0.004904508590698242;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q38_v3.txt;0.004528045654296875;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q39_v3.txt;0.003803253173828125;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q40_v3.txt;0.004395484924316406;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q41_v3.txt;0.004633665084838867;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q42_v3.txt;0.004027366638183594;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q43_v3.txt;0.003768444061279297;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q44_v3.txt;0.004388570785522461;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q45_v3.txt;0.003846406936645508;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q46_v3.txt;0.0037374496459960938;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q47_v3.txt;0.004109382629394531;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_p_q48_v3.txt;0.0039370059967041016;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q0_v3.txt;0.003695964813232422;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q1_v3.txt;0.003567218780517578;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q2_v3.txt;0.003810882568359375;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q3_v3.txt;0.0035648345947265625;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q4_v3.txt;0.0034041404724121094;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q5_v3.txt;0.0038509368896484375;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q6_v3.txt;0.003638744354248047;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q7_v3.txt;0.0038421154022216797;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q8_v3.txt;0.004502773284912109;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q9_v3.txt;0.004110574722290039;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q10_v3.txt;0.0038902759552001953;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q11_v3.txt;0.003676176071166992;0
graphdb;bearb_day;tb_sr_rs;lookup;3;lookup_queries_po_q12_v3.txt;0.0037162303924560547;0
graphdb;bearb_day;tb_sr_rs;lookup;4;lookup_queries_p_q0_v4.txt;0.0049703121185302734;0
graphdb;bearb_day;tb_sr_rs;lookup;4;lookup_queries_p_q1_v4.txt;0.004233360290527344;0
graphdb;bearb_day;tb_sr_rs;lookup;4;lookup_queries_p_q2_v4.txt;0.004796028137207031;0
graphdb;bearb_day;tb_sr_rs;lookup;4;lookup_queries_p_q3_v4.txt;0.0046503543853759766;0
graphdb;bearb_day;tb_sr_rs;lookup;4;lookup_queries_p_q4_v4.txt;0.0051767826080322266;0
