timestamp;label;pid;memory_gb
2026-06-19T09:49:23.502432;tb_sr_re_orkg;25;1.8944969177246094
2026-06-19T09:49:24.005475;tb_sr_re_orkg;25;1.8944969177246094
2026-06-19T09:49:24.508400;tb_sr_re_orkg;25;1.9136695861816406
2026-06-19T09:49:25.011360;tb_sr_re_orkg;25;1.9604988098144531
2026-06-19T09:49:25.514050;tb_sr_re_orkg;25;2.020923614501953
2026-06-19T09:49:26.016615;tb_sr_re_orkg;25;2.0230674743652344
2026-06-19T09:49:26.520059;tb_sr_re_orkg;25;2.0230674743652344
2026-06-19T09:49:27.023052;tb_sr_re_orkg;25;2.0230674743652344
2026-06-19T09:49:27.526176;tb_sr_re_orkg;25;2.0230674743652344
2026-06-19T09:49:28.029045;tb_sr_re_orkg;25;2.0263671875
2026-06-19T09:49:28.533786;tb_sr_re_orkg;25;2.0263671875
2026-06-19T09:49:29.036671;tb_sr_re_orkg;25;2.0263671875
2026-06-19T09:49:29.539636;tb_sr_re_orkg;25;2.0294418334960938
2026-06-19T09:49:30.042670;tb_sr_re_orkg;25;2.0295982360839844
2026-06-19T09:49:30.545780;tb_sr_re_orkg;25;2.0295982360839844
2026-06-19T09:49:31.048478;tb_sr_re_orkg;25;2.052257537841797
2026-06-19T09:49:31.552925;tb_sr_re_orkg;25;2.052257537841797
2026-06-19T09:49:32.056075;tb_sr_re_orkg;25;2.052257537841797
2026-06-19T09:49:32.558640;tb_sr_re_orkg;25;2.05523681640625
2026-06-19T09:49:33.062969;tb_sr_re_orkg;25;2.05523681640625
2026-06-19T09:49:33.566190;tb_sr_re_orkg;25;2.0553665161132812
2026-06-19T09:49:34.068956;tb_sr_re_orkg;25;2.0553665161132812
2026-06-19T09:49:34.571953;tb_sr_re_orkg;25;2.0584335327148438
2026-06-19T09:49:35.076452;tb_sr_re_orkg;25;2.0584335327148438
2026-06-19T09:49:35.579908;tb_sr_re_orkg;25;2.0584335327148438
2026-06-19T09:49:36.082865;tb_sr_re_orkg;25;2.0584335327148438
2026-06-19T09:49:36.587190;tb_sr_re_orkg;25;2.0586166381835938
2026-06-19T09:49:37.090169;tb_sr_re_orkg;25;2.0860366821289062
2026-06-19T09:49:37.594648;tb_sr_re_orkg;25;2.1366424560546875
2026-06-19T09:49:38.097368;tb_sr_re_orkg;25;2.2527084350585938
2026-06-19T09:49:38.600133;tb_sr_re_orkg;25;2.2527084350585938
2026-06-19T09:49:39.103153;tb_sr_re_orkg;25;2.2527084350585938
2026-06-19T09:49:39.607674;tb_sr_re_orkg;25;2.2531700134277344
2026-06-19T09:49:40.111023;tb_sr_re_orkg;25;2.2547035217285156
2026-06-19T09:49:40.614193;tb_sr_re_orkg;25;2.2547035217285156
2026-06-19T09:49:41.117985;tb_sr_re_orkg;25;2.2547035217285156
2026-06-19T09:49:41.622445;tb_sr_re_orkg;25;2.2547035217285156
2026-06-19T09:49:42.125557;tb_sr_re_orkg;25;2.2547035217285156
2026-06-19T09:49:42.630176;tb_sr_re_orkg;25;2.2547035217285156
2026-06-19T09:49:43.133338;tb_sr_re_orkg;25;2.2577056884765625
2026-06-19T09:49:43.636435;tb_sr_re_orkg;25;2.2577056884765625
2026-06-19T09:49:44.138992;tb_sr_re_orkg;25;2.2577056884765625
2026-06-19T09:49:44.643540;tb_sr_re_orkg;25;2.2577056884765625
2026-06-19T09:49:45.148166;tb_sr_re_orkg;25;2.26123046875
2026-06-19T09:49:45.651553;tb_sr_re_orkg;25;2.3046722412109375
2026-06-19T09:49:46.154377;tb_sr_re_orkg;25;2.3046722412109375
2026-06-19T09:49:46.657437;tb_sr_re_orkg;25;2.3046722412109375
2026-06-19T09:49:47.160428;tb_sr_re_orkg;25;2.3046722412109375
2026-06-19T09:49:47.663532;tb_sr_re_orkg;25;2.3046722412109375
2026-06-19T09:49:48.166539;tb_sr_re_orkg;25;2.3076744079589844
2026-06-19T09:49:48.669628;tb_sr_re_orkg;25;2.3076744079589844
2026-06-19T09:49:49.174233;tb_sr_re_orkg;25;2.3076744079589844
2026-06-19T09:49:49.678869;tb_sr_re_orkg;25;2.3076744079589844
2026-06-19T09:49:50.183412;tb_sr_re_orkg;25;2.310741424560547
2026-06-19T09:49:50.686588;tb_sr_re_orkg;25;2.310741424560547
2026-06-19T09:49:51.189744;tb_sr_re_orkg;25;2.310741424560547
2026-06-19T09:49:51.694272;tb_sr_re_orkg;25;2.310741424560547
2026-06-19T09:49:52.197227;tb_sr_re_orkg;25;2.314006805419922
2026-06-19T09:49:52.700478;tb_sr_re_orkg;25;2.3170204162597656
2026-06-19T09:49:53.205122;tb_sr_re_orkg;25;2.3170204162597656
2026-06-19T09:49:53.709645;tb_sr_re_orkg;25;2.319122314453125
2026-06-19T09:49:54.212009;tb_sr_re_orkg;25;2.3623809814453125
2026-06-19T09:49:54.714704;tb_sr_re_orkg;25;2.4128379821777344
2026-06-19T09:49:55.217692;tb_sr_re_orkg;25;2.4591636657714844
2026-06-19T09:49:55.720844;tb_sr_re_orkg;25;2.5063438415527344
2026-06-19T09:49:56.225316;tb_sr_re_orkg;25;2.6105613708496094
2026-06-19T09:49:56.728548;tb_sr_re_orkg;25;2.6105613708496094
2026-06-19T09:49:57.231347;tb_sr_re_orkg;25;2.6105613708496094
2026-06-19T09:49:57.735472;tb_sr_re_orkg;25;2.6129913330078125
2026-06-19T09:49:58.239970;tb_sr_re_orkg;25;2.6129913330078125
2026-06-19T09:49:58.744277;tb_sr_re_orkg;25;2.6129913330078125
2026-06-19T09:49:59.248853;tb_sr_re_orkg;25;2.6129913330078125
2026-06-19T09:49:59.753236;tb_sr_re_orkg;25;2.6129913330078125
2026-06-19T09:50:00.257537;tb_sr_re_orkg;25;2.6160507202148438
2026-06-19T09:50:00.761870;tb_sr_re_orkg;25;2.6160507202148438
2026-06-19T09:50:01.266313;tb_sr_re_orkg;25;2.6160507202148438
2026-06-19T09:50:01.770704;tb_sr_re_orkg;25;2.6160507202148438
2026-06-19T09:50:02.275210;tb_sr_re_orkg;25;2.6160507202148438
2026-06-19T09:50:02.778100;tb_sr_re_orkg;25;2.6184234619140625
2026-06-19T09:50:03.282610;tb_sr_re_orkg;25;2.618438720703125
2026-06-19T09:50:03.785435;tb_sr_re_orkg;25;2.6188812255859375
2026-06-19T09:50:04.288240;tb_sr_re_orkg;25;2.6188812255859375
2026-06-19T09:50:04.792576;tb_sr_re_orkg;25;2.628185272216797
2026-06-19T09:50:05.296781;tb_sr_re_orkg;25;2.638751983642578
2026-06-19T09:50:05.799431;tb_sr_re_orkg;25;2.638751983642578
2026-06-19T09:50:06.302275;tb_sr_re_orkg;25;2.638751983642578
2026-06-19T09:50:06.806731;tb_sr_re_orkg;25;2.658946990966797
2026-06-19T09:50:07.311171;tb_sr_re_orkg;25;2.706817626953125
2026-06-19T09:50:07.815548;tb_sr_re_orkg;25;2.754505157470703
2026-06-19T09:50:08.318314;tb_sr_re_orkg;25;2.804859161376953
2026-06-19T09:50:08.822730;tb_sr_re_orkg;25;2.853954315185547
2026-06-19T09:50:09.327200;tb_sr_re_orkg;25;2.9050636291503906
2026-06-19T09:50:09.831448;tb_sr_re_orkg;25;2.9564247131347656
2026-06-19T09:50:10.335956;tb_sr_re_orkg;25;3.0065269470214844
2026-06-19T09:50:10.840378;tb_sr_re_orkg;25;3.057636260986328
2026-06-19T09:50:11.344791;tb_sr_re_orkg;25;3.107990264892578
2026-06-19T09:50:11.849220;tb_sr_re_orkg;25;3.1558265686035156
2026-06-19T09:50:12.353704;tb_sr_re_orkg;25;3.2031478881835938
2026-06-19T09:50:12.856511;tb_sr_re_orkg;25;3.2477035522460938
2026-06-19T09:50:13.359934;tb_sr_re_orkg;25;3.294281005859375
2026-06-19T09:50:13.863073;tb_sr_re_orkg;25;3.3408584594726562
2026-06-19T09:50:14.366166;tb_sr_re_orkg;25;3.3886947631835938
2026-06-19T09:50:14.868866;tb_sr_re_orkg;25;3.4347686767578125
2026-06-19T09:50:15.373415;tb_sr_re_orkg;25;3.481597900390625
2026-06-19T09:50:15.877381;tb_sr_re_orkg;25;3.5301895141601562
2026-06-19T09:50:16.381931;tb_sr_re_orkg;25;3.5785293579101562
2026-06-19T09:50:16.884860;tb_sr_re_orkg;25;3.6261138916015625
2026-06-19T09:50:17.389410;tb_sr_re_orkg;25;3.674938201904297
2026-06-19T09:50:17.892220;tb_sr_re_orkg;25;3.725543975830078
2026-06-19T09:50:18.396903;tb_sr_re_orkg;25;3.775646209716797
2026-06-19T09:50:18.901371;tb_sr_re_orkg;25;3.8267555236816406
2026-06-19T09:50:19.404191;tb_sr_re_orkg;25;3.878955841064453
2026-06-19T09:50:19.907842;tb_sr_re_orkg;25;3.9308204650878906
2026-06-19T09:50:20.412693;tb_sr_re_orkg;25;3.982685089111328
2026-06-19T09:50:20.915643;tb_sr_re_orkg;25;4.034549713134766
2026-06-19T09:50:21.418386;tb_sr_re_orkg;25;4.086414337158203
2026-06-19T09:50:21.921538;tb_sr_re_orkg;25;4.138530731201172
2026-06-19T09:50:22.425755;tb_sr_re_orkg;25;4.190128326416016
2026-06-19T09:50:22.930140;tb_sr_re_orkg;25;4.241489410400391
2026-06-19T09:50:23.432738;tb_sr_re_orkg;25;4.293605804443359
2026-06-19T09:50:23.935341;tb_sr_re_orkg;25;4.346225738525391
2026-06-19T09:50:24.439752;tb_sr_re_orkg;25;4.398342132568359
2026-06-19T09:50:24.944208;tb_sr_re_orkg;25;4.449451446533203
2026-06-19T09:50:25.447002;tb_sr_re_orkg;25;4.495273590087891
2026-06-19T09:50:25.949704;tb_sr_re_orkg;25;4.523468017578125
2026-06-19T09:50:26.454080;tb_sr_re_orkg;25;4.5514068603515625
2026-06-19T09:50:26.959846;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:27.464393;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:27.967062;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:28.471537;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:28.975682;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:29.480155;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:29.982603;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:30.486691;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:30.989224;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:31.493605;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:31.996201;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:32.500662;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:33.003471;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:33.507739;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:34.012015;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:34.515101;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:35.019372;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:35.521943;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:36.025883;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:36.528990;tb_sr_re_orkg;25;4.677284240722656
2026-06-19T09:50:37.033408;tb_sr_re_orkg;25;4.6956329345703125
2026-06-19T09:50:37.536338;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:38.039079;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:38.541664;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:39.044207;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:39.548220;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:40.050946;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:40.553442;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:41.056349;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:41.559344;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:42.063751;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:42.568070;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:43.071180;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:43.574190;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:44.077239;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:44.579993;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:45.082789;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:45.585430;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:46.088475;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:46.591540;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:47.094419;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:47.597573;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:48.100626;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:48.603660;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:49.106315;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:49.610901;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:50.113776;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:50.616727;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:51.119687;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:51.622286;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:52.125138;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:52.627973;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:53.130681;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:53.634839;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:54.137802;tb_sr_re_orkg;25;4.710235595703125
2026-06-19T09:50:54.640765;tb_sr_re_orkg;25;4.710971832275391
2026-06-19T09:50:55.143807;tb_sr_re_orkg;25;4.729808807373047
2026-06-19T09:50:55.646850;tb_sr_re_orkg;25;4.779384613037109
2026-06-19T09:50:56.149915;tb_sr_re_orkg;25;4.829738616943359
2026-06-19T09:50:56.652599;tb_sr_re_orkg;25;4.879840850830078
2026-06-19T09:50:57.155930;tb_sr_re_orkg;25;4.929943084716797
2026-06-19T09:50:57.658658;tb_sr_re_orkg;25;4.979793548583984
2026-06-19T09:50:58.161863;tb_sr_re_orkg;25;5.029895782470703
2026-06-19T09:50:58.664962;tb_sr_re_orkg;25;5.0792236328125
2026-06-19T09:50:59.168359;tb_sr_re_orkg;25;5.128822326660156
2026-06-19T09:50:59.671116;tb_sr_re_orkg;25;5.179931640625
2026-06-19T09:51:00.174393;tb_sr_re_orkg;25;5.224494934082031
2026-06-19T09:51:00.677537;tb_sr_re_orkg;25;5.2501678466796875
2026-06-19T09:51:01.180181;tb_sr_re_orkg;25;5.279624938964844
2026-06-19T09:51:01.683623;tb_sr_re_orkg;25;5.330986022949219
2026-06-19T09:51:02.186502;tb_sr_re_orkg;25;5.382598876953125
2026-06-19T09:51:02.690930;tb_sr_re_orkg;25;5.4344635009765625
2026-06-19T09:51:03.193576;tb_sr_re_orkg;25;5.48431396484375
2026-06-19T09:51:03.696496;tb_sr_re_orkg;25;5.537670135498047
2026-06-19T09:51:04.199359;tb_sr_re_orkg;25;5.591045379638672
2026-06-19T09:51:04.701989;tb_sr_re_orkg;25;5.645679473876953
2026-06-19T09:51:05.204627;tb_sr_re_orkg;25;5.700061798095703
2026-06-19T09:51:05.707451;tb_sr_re_orkg;25;5.757293701171875
2026-06-19T09:51:06.210133;tb_sr_re_orkg;25;5.8106689453125
2026-06-19T09:51:06.712704;tb_sr_re_orkg;25;5.864044189453125
2026-06-19T09:51:07.215702;tb_sr_re_orkg;25;5.9189300537109375
2026-06-19T09:51:07.718519;tb_sr_re_orkg;25;5.9763336181640625
2026-06-19T09:51:08.221095;tb_sr_re_orkg;25;6.0322265625
2026-06-19T09:51:08.724414;tb_sr_re_orkg;25;6.086597442626953
2026-06-19T09:51:09.227581;tb_sr_re_orkg;25;6.139461517333984
2026-06-19T09:51:09.730720;tb_sr_re_orkg;25;6.193088531494141
2026-06-19T09:51:10.233421;tb_sr_re_orkg;25;6.246212005615234
2026-06-19T09:51:10.736624;tb_sr_re_orkg;25;6.298328399658203
2026-06-19T09:51:11.239545;tb_sr_re_orkg;25;6.353305816650391
2026-06-19T09:51:11.742763;tb_sr_re_orkg;25;6.461818695068359
2026-06-19T09:51:12.245734;tb_sr_re_orkg;25;6.461818695068359
2026-06-19T09:51:12.748548;tb_sr_re_orkg;25;6.461818695068359
2026-06-19T09:51:13.251239;tb_sr_re_orkg;25;6.461948394775391
2026-06-19T09:51:13.754060;tb_sr_re_orkg;25;6.461952209472656
2026-06-19T09:51:14.257092;tb_sr_re_orkg;25;6.461952209472656
2026-06-19T09:51:14.759577;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:15.262662;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:15.765788;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:16.268745;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:16.771334;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:17.274272;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:17.776914;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:18.279953;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:18.784326;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:19.287002;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:19.790038;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:20.292723;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:20.795485;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:21.298165;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:21.800977;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:22.303601;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:22.806675;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:23.309982;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:23.813019;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:24.315738;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:24.818506;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:25.321136;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:25.823707;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:26.326343;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:26.828769;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:27.331463;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:27.834325;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:28.337311;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:28.840204;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:29.343251;tb_sr_re_orkg;25;6.464927673339844
2026-06-19T09:51:29.846217;tb_sr_re_orkg;25;6.465034484863281
2026-06-19T09:51:30.349278;tb_sr_re_orkg;25;6.465034484863281
2026-06-19T09:51:30.852270;tb_sr_re_orkg;25;6.465034484863281
2026-06-19T09:51:31.355332;tb_sr_re_orkg;25;6.465034484863281
2026-06-19T09:51:31.857965;tb_sr_re_orkg;25;6.465034484863281
